MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
0.23529,0.75,0.16438,0.05073,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.66667,0.5,0.66667,1.0,0.85714,0.77778,0.5,0.0,0.0,0.2,0.28571,0.85714,0.86667,1.0,0.16875,0.66667,1.0,1.0,1.0,0.75,0.25,0.83333,0.0,0.83333,0.0,0.63442,0.24255,1.0,1.0,1.0,1.0,0.25694,0.52881,0.0,0.41045,0.0,0.0,0.66667,0.5,0.375,0.33333,1.0,0.63636,1.0,0.33333,0.8,1.0,0.0,1.0,0.75,0.61213,0.6,1.0,1.0,0.0,0.27057,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.90909,0.25,1.0,1.0,0.0,0.0,0.0
0.0,0.75,0.16438,0.69692,1.0,1.0,1.0,0.66667,1.0,1.0,1.0,0.75,0.5,0.66667,1.0,0.71429,0.66667,0.5,0.26471,0.08333,0.2,0.28571,0.64286,0.66667,1.0,0.21938,0.33333,1.0,0.4,0.75,0.75,1.0,1.0,0.21598,0.83333,0.0,0.18151,0.2689,1.0,0.5,1.0,1.0,0.33611,0.0,0.0,0.26633,0.33333,0.0,0.66667,0.0,0.25,0.33333,0.66667,0.18182,1.0,0.66667,0.6,0.83333,0.33645,0.33333,0.5,0.52116,0.6,1.0,1.0,0.44341,0.08775,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.25,0.5,0.8,1.0,0.0,0.0
0.23529,0.75,0.16438,0.09942,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.83333,0.5,0.66667,1.0,0.85714,0.66667,0.75,0.24265,0.06667,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.66667,1.0,0.4,0.5,0.75,1.0,0.5,0.02215,1.0,0.69946,0.01541,0.19509,1.0,0.5,1.0,1.0,0.26481,0.31525,0.0,0.33224,0.33333,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.54545,1.0,0.66667,0.8,0.83333,0.30841,0.66667,0.5,0.3653,0.6,1.0,1.0,0.25671,0.08592,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.54545,0.25,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.33904,0.07505,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.55556,0.25,0.30147,0.68333,0.8,0.28571,0.35714,0.26667,0.5,0.135,0.33333,1.0,0.4,0.25,0.5,0.25,0.83333,0.0,0.83333,0.0,0.59589,0.22782,1.0,0.75,1.0,1.0,0.23611,0.0,0.0,0.18332,0.33333,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.18182,0.0,0.66667,0.6,0.83333,0.38318,0.66667,0.5,0.40621,0.6,1.0,1.0,0.0,0.0,0.43478,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.75,0.5,0.8,0.0,0.0,0.0
0.05882,0.75,0.14384,0.07717,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.16667,0.5,0.66667,1.0,0.71429,0.44444,0.625,0.5,0.65,0.2,0.28571,0.42857,0.53333,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.05138,0.83333,0.0,0.30223,0.16301,1.0,1.0,1.0,1.0,0.14444,0.0,0.0,0.10723,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.27273,1.0,0.33333,0.8,0.0,0.26168,0.0,0.0,0.0,0.2,0.0,1.0,0.16803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.5,0.5,0.8,0.0,0.0,1.0
0.17647,0.75,0.16781,0.04553,1.0,1.0,0.33333,0.0,1.0,0.0,0.0,0.125,0.5,0.66667,1.0,0.28571,0.55556,0.75,0.61765,0.95,0.2,0.28571,0.71429,0.26667,0.25,0.0,0.33333,1.0,0.2,0.75,0.75,0.25,0.16667,0.05315,0.83333,0.0,0.32748,0.1743,1.0,1.0,1.0,0.75,0.12569,0.34867,0.0,0.23002,0.0,0.0,0.33333,0.5,0.375,0.33333,0.33333,0.27273,1.0,0.33333,0.8,0.33333,0.53271,0.33333,0.5,0.3103,0.6,1.0,1.0,0.0,0.06947,0.0,0.35381,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.25,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.21918,0.07269,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.54167,0.5,0.66667,1.0,0.71429,0.55556,0.625,0.23529,0.36667,0.2,0.28571,0.64286,0.66667,1.0,0.07438,0.33333,1.0,0.4,0.75,0.75,0.25,0.66667,0.13997,0.5,0.11058,0.25214,0.25237,1.0,0.5,1.0,1.0,0.39375,0.0,0.0,0.31418,0.33333,0.0,0.66667,0.0,0.375,0.33333,0.33333,0.36364,0.5,0.66667,0.6,0.83333,0.29907,0.33333,0.5,0.35261,0.6,1.0,1.0,0.40723,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.09091,1.0,0.5,0.8,0.0,0.0,0.0
0.17647,0.75,0.09932,0.04349,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.16667,0.5,0.66667,1.0,0.28571,0.33333,0.25,0.47059,0.98333,0.2,0.28571,0.42857,0.53333,0.25,0.0,0.33333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.16574,0.21356,0.0,0.20965,0.0,0.0,0.66667,0.0,0.5,0.33333,0.33333,0.54545,0.83333,0.0,0.2,0.33333,0.59813,0.33333,0.25,0.16925,0.6,1.0,0.0,0.10735,0.0,0.33514,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.27273,0.75,0.5,0.8,0.0,0.0,0.0
0.17647,0.25,0.09932,0.02877,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.125,0.5,0.66667,1.0,0.28571,0.55556,0.75,0.58088,0.96667,0.2,0.28571,0.42857,0.53333,0.25,0.0,0.33333,1.0,0.2,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.36901,0.14108,1.0,0.5,1.0,1.0,0.1338,0.10073,0.0,0.13836,0.0,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.18182,1.0,0.33333,0.8,1.0,0.73832,0.66667,0.25,0.14669,0.6,1.0,1.0,0.0,0.0,0.2029,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.5,0.5,0.8,0.0,0.0,0.0
0.35294,0.75,0.16438,0.11257,1.0,1.0,0.33333,0.33333,1.0,1.0,0.0,0.16667,0.5,0.66667,1.0,0.57143,0.55556,0.75,0.29412,0.66667,0.6,0.57143,0.64286,0.66667,0.25,0.0,0.66667,0.66667,0.4,0.75,0.75,0.75,0.83333,0.0,0.83333,0.0,0.29837,0.11408,1.0,0.5,1.0,1.0,0.27847,0.30315,0.0,0.33878,0.0,0.0,0.66667,0.0,0.5,0.33333,0.66667,0.45455,1.0,0.33333,0.8,0.83333,0.37383,0.33333,0.5,0.30465,0.8,0.8,1.0,0.68378,0.43144,0.0,0.0,0.0,1.0,0.33333,0.75,0.75,0.0,0.63636,0.0,0.5,0.6,1.0,0.0,0.0
1.0,0.25,0.21918,0.07529,1.0,0.0,0.0,0.33333,1.0,0.0,0.0,0.20833,0.5,0.66667,0.0,0.85714,0.44444,0.5,0.78676,0.95,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.2,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.28339,0.10835,1.0,0.5,0.0,1.0,0.24306,0.4431,0.0,0.36491,0.0,0.0,0.66667,0.0,0.625,0.66667,0.33333,0.63636,0.33333,0.0,0.2,0.33333,0.57944,0.33333,0.5,0.39492,0.6,1.0,1.0,0.0,0.1042,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.72727,0.25,0.5,0.8,0.0,0.0,0.0
0.17647,0.25,0.09932,0.02877,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.125,0.5,0.66667,1.0,0.28571,0.55556,1.0,0.52941,0.15,0.2,0.28571,0.28571,0.33333,0.25,0.0,0.66667,1.0,0.2,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.2988,0.11424,1.0,0.5,1.0,1.0,0.09583,0.18886,0.0,0.14181,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.09091,1.0,0.0,0.2,0.33333,0.09346,0.33333,0.5,0.44006,0.6,1.0,0.0,0.24504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.75,0.5,0.8,0.0,0.0,0.0
0.29412,0.75,0.11644,0.05688,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.70833,0.5,0.66667,1.0,0.85714,0.55556,0.75,0.61765,0.18333,0.8,0.28571,0.35714,0.26667,0.25,0.0,0.33333,0.66667,1.0,0.5,0.5,0.25,0.83333,0.0,0.83333,0.0,0.25771,0.09853,1.0,0.5,1.0,1.0,0.12222,0.29153,0.0,0.20446,0.0,0.0,0.33333,0.5,0.375,0.33333,0.66667,0.36364,1.0,0.66667,0.6,0.33333,0.78505,0.33333,0.25,0.12694,0.6,1.0,1.0,0.11202,0.0,0.2029,0.0,0.11042,0.0,0.0,1.0,0.75,0.0,0.63636,0.25,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.25685,0.0684,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.95833,0.5,0.66667,1.0,0.85714,1.0,0.5,0.00735,0.0,0.2,0.28571,0.78571,0.8,1.0,0.17,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.22679,0.83333,0.0,0.17209,0.27529,1.0,1.0,1.0,1.0,0.31713,0.28571,0.0,0.36395,0.33333,0.0,0.66667,0.5,0.375,0.33333,1.0,0.54545,1.0,0.33333,1.0,1.0,0.0,1.0,0.75,0.59661,0.6,1.0,1.0,0.2287,0.24497,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.5,1.0,1.0,0.0,0.0,0.0
0.23529,0.75,0.18151,0.04748,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.58333,0.5,0.66667,1.0,0.85714,0.77778,0.5,0.01471,0.03333,0.2,0.28571,0.78571,0.8,0.25,0.0,0.66667,1.0,1.0,1.0,1.0,0.75,0.83333,0.0,0.83333,0.0,0.30265,0.11571,1.0,1.0,1.0,1.0,0.07755,0.34237,0.0,0.18755,0.0,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.27273,1.0,0.33333,0.8,0.83333,0.01869,1.0,0.5,0.2842,0.6,1.0,1.0,0.11669,0.06399,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.81818,0.0,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.21233,0.05329,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.75,0.5,0.66667,1.0,0.85714,0.66667,0.5,0.22794,0.51667,0.8,0.28571,0.64286,0.66667,0.5,0.18688,0.33333,1.0,0.4,0.75,0.75,0.25,0.33333,0.06945,0.83333,0.0,0.32877,0.18985,1.0,1.0,1.0,1.0,0.18148,0.41937,0.0,0.30438,0.0,0.0,0.66667,0.5,0.5,0.33333,0.33333,0.45455,1.0,0.33333,0.6,0.83333,0.28972,1.0,0.5,0.35614,0.6,1.0,1.0,0.33606,0.21389,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.5,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16781,0.04346,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.44444,0.625,0.38971,0.88333,0.2,0.28571,0.28571,0.33333,0.25,0.0,0.33333,0.66667,0.4,0.5,0.75,0.25,0.16667,0.16336,0.83333,0.0,0.16781,0.21506,1.0,0.5,1.0,1.0,0.21806,0.0,0.0,0.16833,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.83333,0.49533,0.66667,0.25,0.20733,0.6,1.0,1.0,0.29172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,1.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.14041,0.05239,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.45833,0.5,0.66667,1.0,0.71429,0.44444,0.625,0.30147,0.68333,0.2,0.28571,0.57143,0.6,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.09036,0.83333,0.0,0.15154,0.14141,1.0,0.5,1.0,1.0,0.1162,0.0,0.0,0.08378,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.83333,0.38318,0.66667,0.25,0.2031,0.6,1.0,1.0,0.03851,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.03871,0.90909,0.75,0.5,0.8,0.0,0.0,0.0
0.05882,0.25,0.10274,0.02951,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.125,0.5,0.66667,1.0,0.71429,0.44444,0.75,0.57353,0.26667,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.2,0.5,0.75,0.25,0.33333,0.03703,0.83333,0.0,0.21661,0.11702,1.0,0.5,1.0,0.75,0.11644,0.0,0.0,0.08397,0.33333,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.33333,0.72897,0.33333,0.25,0.12694,0.4,1.0,1.0,0.05601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.90909,0.75,0.5,0.8,0.0,0.0,0.0
0.0,0.75,1.0,0.1613,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.41667,1.0,0.66667,1.0,0.71429,0.66667,0.75,0.35294,0.01667,0.6,0.57143,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.4,0.75,0.75,1.0,1.0,0.0753,0.83333,0.0,0.06849,0.09574,1.0,1.0,1.0,1.0,0.39282,0.0,0.0,0.31341,0.33333,0.0,0.66667,0.0,0.5,0.33333,0.66667,0.54545,1.0,0.33333,0.8,0.83333,0.4486,0.66667,0.5,0.35614,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.90909,0.5,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.16438,0.04101,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.58333,0.5,0.66667,1.0,0.85714,0.55556,0.5,0.09559,0.2,0.2,0.28571,0.57143,0.6,0.25,0.0,0.33333,1.0,1.0,0.75,0.75,0.25,1.0,0.0388,0.83333,0.0,0.23716,0.12651,1.0,0.75,1.0,1.0,0.09282,0.42857,0.0,0.23444,0.33333,0.0,0.66667,0.5,0.375,0.33333,0.33333,0.45455,1.0,0.33333,0.6,0.83333,0.1215,1.0,0.5,0.30395,0.6,1.0,1.0,0.26138,0.15356,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.5,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.17466,0.05733,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.66667,0.5,0.66667,1.0,0.71429,0.66667,0.5,0.02941,0.06667,0.2,0.28571,0.78571,0.8,0.5,0.10438,0.66667,1.0,1.0,0.75,0.75,0.75,1.0,0.17948,0.83333,0.0,0.18836,0.23781,1.0,1.0,1.0,1.0,0.25625,0.0,0.0,0.20004,0.33333,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.36364,1.0,0.0,0.2,0.83333,0.03738,0.66667,0.5,0.39351,0.6,1.0,1.0,0.16803,0.05302,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.25,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.16438,0.10498,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.85714,0.55556,0.5,0.30882,0.46667,0.6,0.57143,0.64286,0.66667,0.0,0.07063,0.33333,0.66667,0.4,0.75,0.75,0.25,0.5,0.03313,0.5,0.4905,0.04752,0.1671,1.0,0.5,1.0,1.0,0.25301,0.4431,0.0,0.37317,0.0,0.0,0.66667,0.5,0.375,0.33333,0.33333,0.36364,0.16667,0.33333,0.0,0.16667,0.39252,0.33333,0.5,0.42031,0.6,1.0,1.0,0.0,0.48446,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.25,0.5,0.2,1.0,0.0,0.0
0.58824,0.75,0.11644,0.04035,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.5,0.5,0.66667,0.75,0.71429,0.55556,0.5,0.11029,0.25,0.2,0.28571,0.64286,0.66667,0.25,0.0,0.66667,1.0,1.0,0.75,0.75,0.25,1.0,0.05315,0.83333,0.0,0.38485,0.19624,1.0,1.0,1.0,1.0,0.19144,0.0,0.0,0.14623,0.0,0.0,0.66667,0.0,0.25,0.33333,0.66667,0.18182,1.0,0.0,0.2,0.83333,0.14019,0.66667,0.5,0.37377,0.6,1.0,1.0,0.0,0.11517,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.5,0.5,0.8,0.0,0.0,0.0
0.17647,0.75,0.13356,0.0475,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.16667,0.5,0.66667,1.0,0.28571,0.55556,0.5,0.51471,0.98333,0.2,0.28571,0.42857,0.53333,0.25,0.0,0.33333,1.0,0.2,0.5,0.75,0.5,0.16667,0.03614,0.83333,0.0,0.1524,0.09165,1.0,0.5,1.0,1.0,0.07546,0.27119,0.0,0.15757,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.27273,1.0,0.0,0.2,0.33333,0.65421,0.33333,0.25,0.19746,0.6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.81818,0.75,0.5,0.8,0.0,0.0,0.0
0.38235,0.75,0.11301,0.03639,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.45833,0.5,0.66667,1.0,0.14286,0.44444,0.75,0.27206,0.61667,0.2,0.28571,0.78571,0.8,0.25,0.0,0.33333,0.66667,0.4,0.75,0.75,0.75,0.66667,0.10967,0.83333,0.0,0.06378,0.1257,1.0,1.0,1.0,1.0,0.09167,0.0,0.0,0.06341,0.33333,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.33333,0.18692,0.33333,0.5,0.44006,0.6,1.0,1.0,0.12135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.27273,0.25,0.5,0.8,0.0,0.0,0.0
0.29412,0.25,0.09932,0.05509,1.0,1.0,0.33333,0.0,1.0,0.0,0.0,0.20833,0.375,0.33333,1.0,0.85714,0.66667,0.625,0.65441,1.0,0.2,0.28571,0.5,0.4,0.25,0.0,0.33333,1.0,0.2,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.24658,0.09427,1.0,0.75,1.0,1.0,0.12269,0.39128,0.0,0.24443,0.0,0.0,0.66667,0.0,0.375,0.33333,0.33333,0.54545,1.0,0.0,0.2,0.33333,0.18692,0.33333,0.5,0.3385,0.6,1.0,1.0,0.014,0.02011,0.11594,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.27273,1.0,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.21918,0.07529,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.85714,0.66667,0.625,0.32353,0.31667,0.2,0.28571,0.57143,0.6,0.5,0.11,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.08044,0.83333,0.0,0.13442,0.1257,1.0,0.5,1.0,1.0,0.18843,0.38741,0.0,0.29746,0.0,0.0,0.66667,0.5,0.375,0.33333,0.33333,0.36364,1.0,1.0,0.4,0.83333,0.41121,0.33333,0.5,0.34274,0.6,1.0,1.0,0.0,0.07678,0.0,0.0,0.39375,0.0,0.0,1.0,0.75,0.0,0.81818,0.75,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16438,0.0606,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.5,0.5,0.66667,1.0,0.71429,0.55556,0.5,0.15441,0.35,0.2,0.28571,0.35714,0.53333,0.5,0.05312,0.66667,1.0,0.4,0.75,0.75,0.25,1.0,0.22289,0.83333,0.0,0.01712,0.21244,1.0,0.5,1.0,1.0,0.21435,0.0,0.0,0.16526,0.33333,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.18182,1.0,0.33333,0.6,0.83333,0.19626,0.33333,0.5,0.2842,0.6,1.0,1.0,0.19253,0.04753,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.0,0.5,0.8,1.0,0.0,0.0
0.35294,0.75,0.16438,0.04426,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.58333,0.5,0.66667,1.0,0.57143,0.66667,0.5,0.10294,0.21667,0.2,0.28571,0.57143,0.6,0.5,0.01375,0.33333,1.0,1.0,0.75,0.75,0.25,0.83333,0.0,0.83333,0.0,0.16438,0.06285,1.0,0.75,1.0,1.0,0.1,0.32446,0.0,0.19908,0.0,0.0,0.66667,0.5,0.375,0.33333,0.33333,0.36364,1.0,0.33333,0.6,1.0,0.13084,1.0,0.5,0.28209,0.6,1.0,1.0,0.14002,0.13163,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.04516,0.36364,0.75,0.5,0.8,1.0,0.0,0.0
0.05882,0.25,0.06507,0.0143,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.04167,0.5,0.66667,1.0,0.71429,0.33333,0.375,0.63235,0.96667,0.2,0.28571,0.21429,0.06667,0.25,0.0,0.33333,1.0,0.2,0.5,0.5,0.25,0.83333,0.0,0.83333,0.0,0.34075,0.13028,1.0,0.25,0.0,1.0,0.09815,0.0,0.0,0.06879,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.0,0.26168,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.18116,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.5,0.5,0.8,0.0,0.0,1.0
0.23529,0.75,0.16438,0.06675,1.0,1.0,0.33333,0.66667,1.0,0.0,0.0,0.75,0.5,0.66667,1.0,0.85714,0.55556,0.875,0.30147,0.0,0.2,0.28571,0.57143,0.6,0.5,0.09812,0.33333,1.0,0.4,0.5,0.5,1.0,0.5,0.10064,0.83333,0.0,0.11301,0.13617,1.0,0.75,1.0,1.0,0.13981,0.53801,0.0,0.31687,0.0,0.0,0.66667,0.5,0.625,0.33333,0.66667,0.54545,1.0,0.0,0.2,0.83333,0.38318,1.0,0.5,0.31312,0.6,1.0,1.0,0.15519,0.30713,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.25,0.5,0.8,1.0,0.0,0.0
0.05882,0.75,0.10274,0.02816,1.0,1.0,0.33333,0.0,1.0,0.0,0.0,0.125,0.5,0.66667,1.0,0.71429,0.33333,0.75,0.61029,0.8,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,1.0,0.75,0.75,0.25,0.83333,0.0,0.83333,0.0,0.18836,0.07201,1.0,0.5,1.0,0.75,0.11505,0.0,0.0,0.08282,0.0,0.0,0.33333,0.0,0.25,0.33333,0.0,0.09091,1.0,0.0,0.2,0.0,0.24299,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.0,0.5,0.8,0.0,0.0,1.0
0.23529,1.0,0.15068,0.04178,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.79167,0.5,0.66667,1.0,0.85714,0.66667,0.5,0.0,0.0,0.2,0.28571,0.78571,0.8,0.25,0.0,0.66667,1.0,1.0,0.75,1.0,0.25,0.83333,0.0,0.83333,0.0,0.32962,0.12602,1.0,1.0,1.0,1.0,0.09398,0.38644,0.0,0.21868,0.0,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.27273,1.0,0.0,0.2,0.83333,0.0,0.66667,0.5,0.433,0.6,1.0,1.0,0.0,0.09141,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.0,1.0,1.0,0.0,0.0,0.0
0.41176,0.75,0.14726,0.035,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.66667,0.25,0.71429,0.44444,0.5,0.22059,0.5,0.2,0.28571,0.64286,0.66667,0.25,0.0,0.33333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.26921,0.0,0.0,0.2108,0.0,0.0,0.66667,0.0,0.5,0.66667,0.33333,0.45455,1.0,0.0,0.2,0.83333,0.28037,0.33333,0.5,0.28209,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.75,0.5,0.6,0.0,0.0,0.0
0.23529,0.75,0.18836,0.05075,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.95833,0.5,0.66667,1.0,0.85714,0.77778,0.5,0.02206,0.03333,0.2,0.28571,0.78571,0.8,0.5,0.215,0.66667,1.0,1.0,1.0,0.75,0.75,0.83333,0.0,0.83333,0.0,0.4893,0.18707,1.0,1.0,1.0,1.0,0.17847,0.64407,0.0,0.39105,0.0,0.0,0.66667,0.5,0.5,0.33333,0.66667,0.54545,1.0,0.33333,0.8,1.0,0.02804,0.66667,0.75,0.60085,0.6,1.0,1.0,0.22404,0.27605,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.81818,0.25,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.22603,0.06027,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.95833,0.5,0.66667,1.0,0.71429,0.77778,0.5,0.02206,0.05,0.2,0.28571,0.78571,0.8,1.0,0.15625,0.66667,1.0,1.0,1.0,0.75,0.75,0.83333,0.0,0.83333,0.0,0.73159,0.27971,1.0,1.0,1.0,1.0,0.31134,0.0,0.0,0.24577,0.0,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.83333,0.02804,0.66667,0.75,0.64034,0.6,1.0,1.0,0.1972,0.0713,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.75,0.5,0.8,0.0,0.0,0.0
